Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_SHORT,Att_SHORT,Cmp%_SHORT,Cmp_MED,Att_MED,Cmp%_MED,Cmp_LONG,Att_LONG,Cmp%_LONG,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Name_no_spec_chars
Khanya Leshabela,RSA,MF,Leicester City,Premier League,20.0,1999.0,0.1,7.0,9.0,77.8,98.0,38.0,4.0,5.0,80.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Khanya Leshabela
Karlo Letica,CRO,GK,Sampdoria,Serie A,23.0,1997.0,1.0,31.0,34.0,91.2,771.0,337.0,3.0,3.0,100.0,20.0,20.0,100.0,8.0,11.0,72.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karlo Letica
Gaetano Letizia,ITA,DF,Benevento,Serie A,30.0,1990.0,17.4,670.0,887.0,75.5,13135.0,4942.0,264.0,299.0,88.3,282.0,351.0,80.3,107.0,198.0,54.0,1,1.4,-0.4,14.0,40.0,32.0,17.0,53.0,Gaetano Letizia
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,31.0,1988.0,27.3,543.0,710.0,76.5,8374.0,1538.0,299.0,366.0,81.7,170.0,212.0,80.2,46.0,63.0,73.0,7,3.6,3.4,30.0,34.0,26.0,4.0,52.0,Robert Lewandowski
Jamal Lewis,NIR,DF,Newcastle Utd,Premier League,22.0,1998.0,20.4,635.0,833.0,76.2,11069.0,4545.0,307.0,349.0,88.0,244.0,303.0,80.5,70.0,139.0,50.4,1,1.6,-0.6,15.0,34.0,16.0,10.0,31.0,Jamal Lewis
Aaron Leya Iseka,BEL,FW,Metz,Ligue 1,22.0,1997.0,11.2,151.0,199.0,75.9,2269.0,340.0,91.0,111.0,82.0,42.0,57.0,73.7,12.0,17.0,70.6,0,0.7,-0.7,12.0,10.0,3.0,0.0,9.0,Aaron Leya Iseka
Yanis Lhery,FRA,MFFW,Saint-Étienne,Ligue 1,17.0,2003.0,0.3,1.0,1.0,100.0,5.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yanis Lhery
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,32.0,1988.0,20.3,853.0,1154.0,73.9,19123.0,5492.0,309.0,349.0,88.5,324.0,382.0,84.8,203.0,375.0,54.1,4,3.9,0.1,45.0,99.0,33.0,18.0,92.0,Dimitri Lienard
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,24.0,1996.0,33.3,1634.0,1906.0,85.7,39611.0,10364.0,264.0,299.0,88.3,988.0,1043.0,94.7,377.0,540.0,69.8,0,0.3,-0.3,3.0,76.0,1.0,0.0,75.0,Philipp Lienhart
Matthijs de Ligt,NED,DF,Juventus,Serie A,20.0,1999.0,24.7,1587.0,1702.0,93.2,33978.0,9339.0,420.0,447.0,94.0,886.0,918.0,96.5,268.0,319.0,84.0,1,0.6,0.4,9.0,98.0,7.0,2.0,69.0,Matthijs de Ligt
Isaac Lihadji,FRA,MFDF,Lille,Ligue 1,18.0,2002.0,2.2,75.0,108.0,69.4,1318.0,465.0,43.0,48.0,89.6,23.0,37.0,62.2,8.0,14.0,57.1,1,0.8,0.2,4.0,9.0,1.0,0.0,10.0,Isaac Lihadji
Dimitris Limnios,GRE,MFFW,Köln,Bundesliga,22.0,1998.0,4.2,83.0,131.0,63.4,1401.0,459.0,42.0,57.0,73.7,33.0,44.0,75.0,7.0,17.0,41.2,0,0.5,-0.5,4.0,2.0,4.0,1.0,8.0,Dimitris Limnios
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,26.0,1994.0,28.7,1640.0,1800.0,91.1,32452.0,10570.0,539.0,571.0,94.4,895.0,933.0,95.9,191.0,264.0,72.3,1,0.7,0.3,6.0,99.0,6.0,0.0,92.0,Victor Lindelof
Karol Linetty,POL,MF,Torino,Serie A,25.0,1995.0,20.4,607.0,734.0,82.7,9988.0,2630.0,334.0,379.0,88.1,209.0,245.0,85.3,53.0,75.0,70.7,0,1.3,-1.3,16.0,46.0,9.0,0.0,53.0,Karol Linetty
Jesse Lingard,ENG,MFFW,West Ham,Premier League,27.0,1992.0,15.8,544.0,669.0,81.3,8598.0,2289.0,303.0,343.0,88.3,171.0,201.0,85.1,48.0,83.0,57.8,4,1.5,2.5,17.0,58.0,26.0,4.0,65.0,Jesse Lingard
Pol Lirola,ESP,DFFW,Fiorentina,Serie A,22.0,1997.0,5.5,208.0,290.0,71.7,3747.0,1389.0,95.0,117.0,81.2,91.0,121.0,75.2,21.0,44.0,47.7,1,0.5,0.5,7.0,16.0,4.0,3.0,23.0,Pol Lirola
Pol Lirola,ESP,DF,Marseille,Ligue 1,22.0,1997.0,17.3,638.0,825.0,77.3,10821.0,3612.0,337.0,382.0,88.2,213.0,279.0,76.3,68.0,119.0,57.1,2,2.0,0.0,19.0,38.0,17.0,6.0,52.0,Pol Lirola
Jake Livermore,ENG,MF,West Brom,Premier League,30.0,1989.0,13.8,283.0,381.0,74.3,4982.0,1148.0,125.0,152.0,82.2,110.0,146.0,75.3,37.0,63.0,58.7,0,0.2,-0.2,5.0,29.0,2.0,1.0,25.0,Jake Livermore
Diego Llorente,ESP,DF,Leeds United,Premier League,26.0,1993.0,13.4,568.0,665.0,85.4,13050.0,3174.0,94.0,108.0,87.0,370.0,405.0,91.4,99.0,136.0,72.8,0,0.6,-0.6,4.0,28.0,1.0,0.0,23.0,Diego Llorente
Diego Llorente,ESP,DF,Real Sociedad,La Liga,26.0,1993.0,1.0,48.0,54.0,88.9,1057.0,236.0,12.0,13.0,92.3,27.0,29.0,93.1,9.0,12.0,75.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Diego Llorente
Fernando Llorente,ESP,FW,Udinese,Serie A,35.0,1985.0,7.9,162.0,221.0,73.3,2202.0,312.0,108.0,134.0,80.6,40.0,63.0,63.5,6.0,11.0,54.5,0,0.4,-0.4,6.0,9.0,0.0,0.0,7.0,Fernando Llorente
Fernando Llorente,ESP,FWMF,Napoli,Serie A,35.0,1985.0,0.6,12.0,21.0,57.1,168.0,20.0,10.0,15.0,66.7,1.0,4.0,25.0,1.0,1.0,100.0,0,0.1,-0.1,2.0,0.0,0.0,0.0,0.0,Fernando Llorente
Marcos Llorente,ESP,MFDF,Atlético Madrid,La Liga,25.0,1995.0,32.8,1106.0,1341.0,82.5,19051.0,4369.0,552.0,618.0,89.3,398.0,465.0,85.6,116.0,165.0,70.3,11,5.2,5.8,42.0,81.0,38.0,14.0,99.0,Marcos Llorente
Hugo Lloris,FRA,GK,Tottenham,Premier League,33.0,1986.0,38.0,763.0,1067.0,71.5,21867.0,13918.0,202.0,203.0,99.5,277.0,282.0,98.2,277.0,575.0,48.2,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Hugo Lloris
Giovani Lo Celso,ARG,MF,Tottenham,Premier League,24.0,1996.0,10.5,465.0,589.0,78.9,8364.0,2205.0,223.0,251.0,88.8,170.0,206.0,82.5,62.0,101.0,61.4,1,1.3,-0.3,14.0,44.0,11.0,0.0,58.0,Giovani Lo Celso
Stanislav Lobotka,SVK,MF,Napoli,Serie A,25.0,1994.0,1.7,114.0,127.0,89.8,2059.0,343.0,52.0,53.0,98.1,43.0,50.0,86.0,15.0,18.0,83.3,0,0.0,0.0,0.0,7.0,1.0,0.0,9.0,Stanislav Lobotka
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,22.0,1998.0,32.0,2436.0,2785.0,87.5,45903.0,13472.0,1077.0,1156.0,93.2,996.0,1101.0,90.5,326.0,460.0,70.9,2,3.5,-1.5,41.0,289.0,38.0,6.0,266.0,Manuel Locatelli
Renan Lodi,BRA,DF,Atlético Madrid,La Liga,22.0,1998.0,12.5,589.0,755.0,78.0,10980.0,3269.0,256.0,288.0,88.9,253.0,306.0,82.7,68.0,123.0,55.3,2,1.1,0.9,15.0,23.0,15.0,5.0,38.0,Renan Lodi
Ruben Loftus-Cheek,ENG,FW,Chelsea,Premier League,24.0,1996.0,0.7,11.0,16.0,68.8,166.0,22.0,6.0,6.0,100.0,4.0,5.0,80.0,1.0,3.0,33.3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Ruben Loftus Cheek
Ruben Loftus-Cheek,ENG,MFFW,Fulham,Premier League,24.0,1996.0,21.2,595.0,716.0,83.1,9651.0,2183.0,293.0,341.0,85.9,244.0,276.0,88.4,42.0,59.0,71.2,0,1.4,-1.4,15.0,62.0,12.0,2.0,71.0,Ruben Loftus Cheek
Niklas Lomb,GER,GK,Leverkusen,Bundesliga,27.0,1993.0,1.5,48.0,60.0,80.0,1217.0,848.0,12.0,12.0,100.0,25.0,25.0,100.0,11.0,23.0,47.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niklas Lomb
Kevin Long,IRL,DF,Burnley,Premier League,29.0,1990.0,7.1,181.0,255.0,71.0,4324.0,1387.0,41.0,50.0,82.0,91.0,116.0,78.4,46.0,80.0,57.5,0,0.0,0.0,0.0,9.0,2.0,0.0,15.0,Kevin Long
Shane Long,IRL,FWMF,Southampton,Premier League,33.0,1987.0,2.3,38.0,59.0,64.4,494.0,168.0,27.0,34.0,79.4,8.0,16.0,50.0,2.0,2.0,100.0,0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,Shane Long
Matthew Longstaff,ENG,MF,Newcastle Utd,Premier League,20.0,2000.0,4.2,117.0,148.0,79.1,2121.0,341.0,53.0,64.0,82.8,44.0,50.0,88.0,19.0,30.0,63.3,0,0.1,-0.1,2.0,4.0,1.0,1.0,3.0,Matthew Longstaff
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,22.0,1997.0,15.7,452.0,572.0,79.0,9478.0,2178.0,174.0,197.0,88.3,176.0,200.0,88.0,89.0,147.0,60.5,1,1.1,-0.1,11.0,41.0,2.0,1.0,40.0,Sean Longstaff
Ademola Lookman,ENG,FWMF,Fulham,Premier League,22.0,1997.0,30.5,880.0,1168.0,75.3,14977.0,4309.0,419.0,491.0,85.3,351.0,426.0,82.4,86.0,178.0,48.3,4,5.2,-1.2,60.0,46.0,42.0,5.0,105.0,Ademola Lookman
Anthony Lopes,POR,GK,Lyon,Ligue 1,29.0,1990.0,38.0,971.0,1176.0,82.6,28155.0,15887.0,159.0,161.0,98.8,438.0,442.0,99.1,372.0,570.0,65.3,0,0.0,0.0,0.0,12.0,1.0,0.0,5.0,Anthony Lopes
Rony Lopes,POR,FWMF,Nice,Ligue 1,24.0,1995.0,19.8,590.0,775.0,76.1,9618.0,2500.0,325.0,365.0,89.0,190.0,240.0,79.2,60.0,127.0,47.2,1,3.4,-2.4,36.0,32.0,21.0,9.0,49.0,Rony Lopes
Pedro López Muñoz,ESP,DF,Huesca,La Liga,36.0,1983.0,11.9,549.0,671.0,81.8,10485.0,3952.0,234.0,263.0,89.0,232.0,267.0,86.9,79.0,123.0,64.2,1,0.8,0.2,7.0,37.0,13.0,8.0,46.0,Pedro Lopez Munoz
Adrián López,ESP,FWMF,Osasuna,La Liga,32.0,1988.0,5.3,134.0,184.0,72.8,1870.0,417.0,81.0,100.0,81.0,43.0,61.0,70.5,6.0,12.0,50.0,1,0.8,0.2,5.0,10.0,6.0,0.0,17.0,Adrian Lopez
Javi López,ESP,DFMF,Alavés,La Liga,18.0,2002.0,2.8,113.0,146.0,77.4,2187.0,797.0,51.0,59.0,86.4,44.0,55.0,80.0,16.0,28.0,57.1,0,0.1,-0.1,3.0,4.0,4.0,2.0,7.0,Javi Lopez
Maxime Lopez,FRA,MF,Sassuolo,Serie A,22.0,1997.0,20.7,1589.0,1719.0,92.4,25276.0,5659.0,861.0,897.0,96.0,559.0,590.0,94.7,125.0,167.0,74.9,0,1.0,-1.0,20.0,143.0,28.0,0.0,107.0,Maxime Lopez
Maxime Lopez,FRA,FWMF,Marseille,Ligue 1,22.0,1997.0,1.5,46.0,57.0,80.7,665.0,189.0,27.0,29.0,93.1,15.0,20.0,75.0,2.0,2.0,100.0,0,0.2,-0.2,1.0,7.0,1.0,0.0,5.0,Maxime Lopez
Pau López,ESP,GK,Roma,Serie A,25.0,1994.0,20.2,531.0,663.0,80.1,14083.0,8084.0,103.0,105.0,98.1,264.0,266.0,99.2,161.0,289.0,55.7,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pau Lopez
Roberto López,ESP,MFFW,Real Sociedad,La Liga,20.0,2000.0,5.6,189.0,249.0,75.9,3326.0,918.0,93.0,105.0,88.6,68.0,87.0,78.2,24.0,45.0,53.3,0,1.7,-1.7,10.0,22.0,6.0,1.0,22.0,Roberto Lopez
Unai López,ESP,MF,Athletic Club,La Liga,24.0,1995.0,15.8,845.0,1006.0,84.0,18541.0,4225.0,288.0,323.0,89.2,344.0,387.0,88.9,200.0,267.0,74.9,0,1.2,-1.2,17.0,100.0,17.0,4.0,73.0,Unai Lopez
Dion Lopy,SEN,MF,Reims,Ligue 1,18.0,2002.0,2.8,95.0,109.0,87.2,1875.0,258.0,36.0,38.0,94.7,40.0,44.0,90.9,17.0,24.0,70.8,0,0.1,-0.1,2.0,6.0,3.0,1.0,7.0,Dion Lopy
Jordan Lotomba,SUI,DF,Nice,Ligue 1,21.0,1998.0,23.6,1185.0,1445.0,82.0,18546.0,5969.0,627.0,705.0,88.9,462.0,539.0,85.7,65.0,136.0,47.8,0,1.6,-1.6,14.0,64.0,13.0,6.0,74.0,Jordan Lotomba
Adrien Louveau,FRA,DFMF,Lens,Ligue 1,20.0,2000.0,0.1,5.0,5.0,100.0,91.0,20.0,1.0,1.0,100.0,4.0,4.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adrien Louveau
Imran Louza,FRA,MF,Nantes,Ligue 1,21.0,1999.0,26.4,1038.0,1323.0,78.5,19161.0,5268.0,470.0,527.0,89.2,374.0,442.0,84.6,153.0,289.0,52.9,2,2.1,-0.1,23.0,118.0,12.0,2.0,101.0,Imran Louza
Matteo Lovato,ITA,DF,Hellas Verona,Serie A,20.0,2000.0,15.4,513.0,632.0,81.2,10584.0,3002.0,160.0,190.0,84.2,256.0,294.0,87.1,87.0,129.0,67.4,0,0.1,-0.1,5.0,34.0,2.0,0.0,28.0,Matteo Lovato
Max Lowe,ENG,DF,Sheffield Utd,Premier League,23.0,1997.0,6.1,145.0,223.0,65.0,2360.0,772.0,79.0,99.0,79.8,50.0,75.0,66.7,13.0,34.0,38.2,0,0.2,-0.2,3.0,14.0,5.0,1.0,16.0,Max Lowe
Eduard Löwen,GER,MFDF,Hertha BSC,Bundesliga,23.0,1997.0,0.9,52.0,69.0,75.4,977.0,238.0,19.0,23.0,82.6,28.0,35.0,80.0,4.0,7.0,57.1,0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,Eduard Lowen
Matthew Lowton,ENG,DF,Burnley,Premier League,31.0,1989.0,34.0,1031.0,1498.0,68.8,20277.0,9177.0,479.0,529.0,90.5,358.0,498.0,71.9,181.0,430.0,42.1,1,2.3,-1.3,24.0,120.0,43.0,10.0,131.0,Matthew Lowton
Anthony Lozano,HON,FWMF,Cádiz,La Liga,27.0,1993.0,16.9,170.0,278.0,61.2,2437.0,659.0,99.0,133.0,74.4,54.0,90.0,60.0,9.0,25.0,36.0,1,1.0,0.0,10.0,28.0,10.0,2.0,23.0,Anthony Lozano
Hirving Lozano,MEX,FW,Napoli,Serie A,25.0,1995.0,21.8,460.0,635.0,72.4,6786.0,1459.0,270.0,330.0,81.8,150.0,210.0,71.4,24.0,52.0,46.2,3,4.6,-1.6,39.0,18.0,28.0,12.0,39.0,Hirving Lozano
Jan Luca Schuler,GER,FW,Schalke 04,Bundesliga,21.0,1999.0,0.4,7.0,13.0,53.8,68.0,3.0,5.0,10.0,50.0,1.0,2.0,50.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Luca Schuler
Jean Lucas,BRA,MF,Lyon,Ligue 1,22.0,1998.0,1.9,111.0,130.0,85.4,2334.0,498.0,41.0,42.0,97.6,50.0,57.0,87.7,19.0,27.0,70.4,0,0.0,0.0,1.0,10.0,1.0,0.0,12.0,Jean Lucas
Jean Lucas,BRA,MF,Brest,Ligue 1,22.0,1998.0,11.2,575.0,647.0,88.9,11074.0,2179.0,232.0,252.0,92.1,237.0,261.0,90.8,93.0,116.0,80.2,2,1.1,0.9,10.0,39.0,6.0,1.0,42.0,Jean Lucas
Anderson Lucoqui,ANG,DF,Arminia,Bundesliga,23.0,1997.0,17.8,501.0,736.0,68.1,9404.0,3647.0,199.0,239.0,83.3,236.0,331.0,71.3,57.0,120.0,47.5,0,0.1,-0.1,6.0,36.0,6.0,0.0,49.0,Anderson Lucoqui
Jeison Lucumí,COL,FW,Elche,La Liga,25.0,1995.0,0.5,8.0,11.0,72.7,106.0,2.0,4.0,5.0,80.0,3.0,3.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeison Lucumi
Kilian Ludewig,GER,DF,Schalke 04,Bundesliga,20.0,2000.0,5.8,220.0,294.0,74.8,3616.0,1738.0,112.0,131.0,85.5,89.0,111.0,80.2,16.0,34.0,47.1,0,0.3,-0.3,5.0,10.0,8.0,3.0,24.0,Kilian Ludewig
José Luis Gayà,ESP,DF,Valencia,La Liga,25.0,1995.0,31.6,1184.0,1515.0,78.2,23258.0,7442.0,425.0,497.0,85.5,589.0,677.0,87.0,156.0,295.0,52.9,7,4.7,2.3,38.0,66.0,38.0,17.0,100.0,Jose Luis Gaya
José Luis Morales,ESP,FWMF,Levante,La Liga,33.0,1987.0,27.1,508.0,738.0,68.8,9027.0,2257.0,237.0,291.0,81.4,193.0,270.0,71.5,63.0,124.0,50.8,3,3.6,-0.6,33.0,38.0,29.0,8.0,53.0,Jose Luis Morales
José Luis Palomino,ARG,DF,Atalanta,Serie A,30.0,1990.0,27.0,1251.0,1489.0,84.0,25302.0,8055.0,391.0,425.0,92.0,663.0,731.0,90.7,180.0,297.0,60.6,2,0.9,1.1,9.0,88.0,3.0,0.0,87.0,Jose Luis Palomino
Florentino Luís,POR,MF,Monaco,Ligue 1,20.0,1999.0,2.7,138.0,161.0,85.7,2686.0,616.0,43.0,48.0,89.6,74.0,80.0,92.5,17.0,25.0,68.0,0,0.2,-0.2,3.0,19.0,4.0,0.0,11.0,Florentino Luis
Luisinho,POR,DF,Huesca,La Liga,35.0,1985.0,2.0,100.0,119.0,84.0,1830.0,617.0,46.0,50.0,92.0,43.0,53.0,81.1,11.0,14.0,78.6,0,0.0,0.0,0.0,5.0,1.0,0.0,8.0,Luisinho
Luismi,ESP,MFDF,Elche,La Liga,28.0,1992.0,1.9,94.0,109.0,86.2,2239.0,518.0,24.0,26.0,92.3,43.0,49.0,87.8,25.0,32.0,78.1,0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,Luismi
David Luiz,BRA,DF,Arsenal,Premier League,33.0,1987.0,15.5,807.0,965.0,83.6,18737.0,5266.0,176.0,193.0,91.2,442.0,474.0,93.2,183.0,279.0,65.6,0,0.4,-0.4,2.0,66.0,8.0,0.0,61.0,David Luiz
Douglas Luiz,BRA,MF,Aston Villa,Premier League,22.0,1998.0,30.9,1213.0,1431.0,84.8,25157.0,5670.0,426.0,472.0,90.3,536.0,596.0,89.9,226.0,302.0,74.8,2,1.5,0.5,19.0,127.0,15.0,3.0,106.0,Douglas Luiz
Romelu Lukaku,BEL,FW,Inter,Serie A,27.0,1993.0,32.0,555.0,765.0,72.5,7500.0,1619.0,350.0,425.0,82.4,124.0,190.0,65.3,36.0,56.0,64.3,11,7.8,3.2,50.0,35.0,39.0,4.0,69.0,Romelu Lukaku
Dodi Lukebakio,BEL,FWMF,Hertha BSC,Bundesliga,22.0,1997.0,20.6,400.0,533.0,75.0,7381.0,1332.0,184.0,233.0,79.0,147.0,187.0,78.6,55.0,77.0,71.4,5,2.5,2.5,21.0,23.0,13.0,6.0,34.0,Dodi Lukebakio
Saša Lukić,SRB,MF,Torino,Serie A,23.0,1996.0,23.4,648.0,807.0,80.3,10570.0,2572.0,338.0,385.0,87.8,247.0,293.0,84.3,48.0,81.0,59.3,0,1.6,-1.6,24.0,47.0,18.0,7.0,57.0,Sasa Lukic
Senad Lulić,BIH,DFMF,Lazio,Serie A,34.0,1986.0,8.0,252.0,347.0,72.6,4796.0,1549.0,112.0,132.0,84.8,106.0,132.0,80.3,33.0,69.0,47.8,0,0.8,-0.8,4.0,15.0,8.0,4.0,23.0,Senad Lulic
John Lundstram,ENG,MF,Sheffield Utd,Premier League,26.0,1994.0,22.6,843.0,1041.0,81.0,15138.0,3357.0,392.0,423.0,92.7,335.0,380.0,88.2,95.0,191.0,49.7,2,1.2,0.8,19.0,59.0,12.0,2.0,59.0,John Lundstram
Sebastiano Luperto,ITA,DF,Crotone,Serie A,23.0,1996.0,20.9,809.0,979.0,82.6,16249.0,6162.0,252.0,276.0,91.3,462.0,502.0,92.0,92.0,184.0,50.0,0,0.4,-0.4,7.0,55.0,1.0,0.0,65.0,Sebastiano Luperto
Andreas Luthe,GER,GK,Union Berlin,Bundesliga,33.0,1987.0,30.8,815.0,1138.0,71.6,25013.0,16032.0,142.0,144.0,98.6,363.0,371.0,97.8,309.0,621.0,49.8,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,Andreas Luthe
Lyanco,BRA,DF,Torino,Serie A,23.0,1997.0,21.8,1078.0,1247.0,86.4,24750.0,7448.0,264.0,281.0,94.0,571.0,610.0,93.6,231.0,336.0,68.8,0,0.3,-0.3,4.0,64.0,5.0,1.0,64.0,Lyanco
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,26.0,1993.0,26.9,822.0,1194.0,68.8,15474.0,7258.0,312.0,363.0,86.0,414.0,549.0,75.4,84.0,217.0,38.7,2,1.5,0.5,13.0,65.0,16.0,8.0,81.0,Charalambos Lykogiannis
Yann M'Vila,FRA,MFFW,Saint-Étienne,Ligue 1,30.0,1990.0,0.2,13.0,15.0,86.7,222.0,39.0,6.0,6.0,100.0,5.0,7.0,71.4,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yann MVila
Alexis Mac Allister,ARG,MFFW,Brighton,Premier League,21.0,1998.0,12.4,323.0,407.0,79.4,5542.0,1298.0,153.0,182.0,84.1,123.0,148.0,83.1,35.0,48.0,72.9,1,2.4,-1.4,15.0,24.0,17.0,0.0,36.0,Alexis Mac Allister
Darwin Machís,VEN,FWMF,Granada,La Liga,27.0,1993.0,22.5,345.0,558.0,61.8,6400.0,2114.0,167.0,215.0,77.7,111.0,162.0,68.5,57.0,140.0,40.7,5,4.2,0.8,26.0,29.0,16.0,10.0,32.0,Darwin Machis
Tim Maciejewski,GER,MF,Union Berlin,Bundesliga,19.0,2001.0,0.1,2.0,3.0,66.7,41.0,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim Maciejewski
Luca Mack,GER,MF,Stuttgart,Bundesliga,20.0,2000.0,0.1,2.0,3.0,66.7,27.0,10.0,2.0,2.0,100.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luca Mack
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,21.0,1998.0,6.0,241.0,320.0,75.3,3956.0,1794.0,140.0,157.0,89.2,75.0,97.0,77.3,24.0,53.0,45.3,1,0.1,0.9,1.0,12.0,3.0,1.0,16.0,Yvann Macon
James Maddison,ENG,MFFW,Leicester City,Premier League,23.0,1996.0,23.3,863.0,1116.0,77.3,15126.0,4144.0,432.0,490.0,88.2,304.0,364.0,83.5,107.0,205.0,52.2,5,5.3,-0.3,52.0,86.0,35.0,5.0,101.0,James Maddison
Mikail Maden,NOR,FW,Schalke 04,Bundesliga,18.0,2002.0,0.1,2.0,2.0,100.0,28.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mikail Maden
Pablo Maffeo,ESP,DF,Huesca,La Liga,23.0,1997.0,21.8,750.0,1078.0,69.6,14375.0,5518.0,316.0,373.0,84.7,317.0,420.0,75.5,105.0,226.0,46.5,4,2.0,2.0,17.0,51.0,27.0,15.0,68.0,Pablo Maffeo
Lisandro Magallán,ARG,DF,Crotone,Serie A,26.0,1993.0,24.2,916.0,1097.0,83.5,18141.0,7715.0,301.0,335.0,89.9,484.0,555.0,87.2,116.0,174.0,66.7,2,0.5,1.5,10.0,67.0,4.0,0.0,69.0,Lisandro Magallan
Christian Maggio,ITA,DF,Benevento,Serie A,38.0,1982.0,3.3,110.0,144.0,76.4,1808.0,907.0,56.0,66.0,84.8,46.0,56.0,82.1,7.0,16.0,43.8,0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,Christian Maggio
Giulio Maggiore,ITA,MF,Spezia,Serie A,22.0,1998.0,24.6,578.0,824.0,70.1,9944.0,2769.0,290.0,367.0,79.0,207.0,283.0,73.1,62.0,125.0,49.6,1,2.3,-1.3,14.0,56.0,18.0,2.0,70.0,Giulio Maggiore
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,35.0,1984.0,4.9,355.0,417.0,85.1,6718.0,1413.0,153.0,168.0,91.1,148.0,174.0,85.1,49.0,64.0,76.6,0,0.3,-0.3,3.0,35.0,2.0,0.0,28.0,Francesco Magnanelli
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,24.0,1995.0,16.8,471.0,590.0,79.8,10163.0,2538.0,140.0,164.0,85.4,231.0,271.0,85.2,94.0,139.0,67.6,0,0.0,0.0,1.0,25.0,3.0,1.0,30.0,Giangiacomo Magnani
Hugo Magnetti,FRA,MF,Brest,Ligue 1,22.0,1998.0,6.7,290.0,343.0,84.5,6339.0,1396.0,93.0,105.0,88.6,135.0,150.0,90.0,59.0,81.0,72.8,0,0.4,-0.4,3.0,28.0,0.0,0.0,23.0,Hugo Magnetti
Harry Maguire,ENG,DF,Manchester Utd,Premier League,27.0,1993.0,33.9,1904.0,2139.0,89.0,42647.0,12352.0,484.0,532.0,91.0,1024.0,1097.0,93.3,382.0,483.0,79.1,1,0.3,0.7,7.0,194.0,8.0,1.0,104.0,Harry Maguire
Abdallahi Mahmoud,MTN,MF,Alavés,La Liga,20.0,2000.0,0.7,13.0,18.0,72.2,194.0,61.0,6.0,8.0,75.0,5.0,6.0,83.3,1.0,2.0,50.0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,Abdallahi Mahmoud
Hicham Mahou,FRA,DF,Nice,Ligue 1,21.0,1999.0,0.4,12.0,18.0,66.7,234.0,60.0,5.0,6.0,83.3,5.0,9.0,55.6,2.0,3.0,66.7,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Hicham Mahou
Riyad Mahrez,ALG,FW,Manchester City,Premier League,29.0,1991.0,21.7,914.0,1086.0,84.2,14951.0,3135.0,491.0,535.0,91.8,339.0,390.0,86.9,68.0,113.0,60.2,6,5.9,0.1,41.0,35.0,52.0,6.0,88.0,Riyad Mahrez
Arne Maier,GER,MF,Arminia,Bundesliga,21.0,1999.0,11.5,306.0,419.0,73.0,6236.0,1365.0,113.0,138.0,81.9,129.0,164.0,78.7,60.0,99.0,60.6,0,1.4,-1.4,12.0,21.0,10.0,1.0,29.0,Arne Maier
Arne Maier,GER,MF,Hertha BSC,Bundesliga,21.0,1999.0,0.3,20.0,21.0,95.2,463.0,108.0,5.0,5.0,100.0,12.0,12.0,100.0,3.0,4.0,75.0,0,0.2,-0.2,1.0,2.0,1.0,0.0,3.0,Arne Maier
