Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Matches,Name_no_spec_chars
Adam Lallana,ENG,MFFW,Brighton,Premier League,32.0,1988.0,17.7,48.0,2.71,44.0,0.0,0.0,1.0,2.0,1.0,4.0,0.23,3.0,0.0,0.0,1.0,0.0,0.0,Matches,Adam Lallana
Érik Lamela,ARG,FWMF,Tottenham,Premier League,28.0,1992.0,8.0,26.0,3.26,15.0,3.0,1.0,1.0,4.0,2.0,5.0,0.63,2.0,1.0,0.0,1.0,0.0,1.0,Matches,Erik Lamela
Sam Lammers,NED,FWMF,Atalanta,Serie A,23.0,1997.0,3.2,10.0,3.09,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.31,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Sam Lammers
Tariq Lamptey,ENG,DF,Brighton,Premier League,19.0,2000.0,9.8,24.0,2.44,19.0,0.0,1.0,0.0,4.0,0.0,4.0,0.41,2.0,0.0,0.0,0.0,2.0,0.0,Matches,Tariq Lamptey
Loïck Landre,FRA,DF,Nîmes,Ligue 1,28.0,1992.0,18.1,7.0,0.39,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Loick Landre
Michael Langer,AUT,GK,Schalke 04,Bundesliga,35.0,1985.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Michael Langer
Manuel Lanzini,ARG,MFFW,West Ham,Premier League,27.0,1993.0,6.3,20.0,3.18,14.0,1.0,1.0,2.0,1.0,1.0,4.0,0.64,2.0,0.0,0.0,1.0,1.0,0.0,Matches,Manuel Lanzini
Gianluca Lapadula,PER,FW,Benevento,Serie A,30.0,1990.0,28.5,67.0,2.35,45.0,0.0,2.0,7.0,10.0,3.0,9.0,0.32,5.0,0.0,0.0,1.0,3.0,0.0,Matches,Gianluca Lapadula
Aymeric Laporte,ESP,DF,Manchester City,Premier League,26.0,1994.0,14.9,9.0,0.6,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Aymeric Laporte
Julien Laporte,FRA,DF,Lorient,Ligue 1,26.0,1993.0,29.5,17.0,0.58,13.0,2.0,0.0,1.0,1.0,0.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Julien Laporte
Danilo Larangeira,BRA,DF,Bologna,Serie A,36.0,1984.0,34.8,17.0,0.49,13.0,1.0,0.0,2.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Danilo Larangeira
Gautier Larsonneur,FRA,GK,Brest,Ligue 1,23.0,1997.0,35.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Gautier Larsonneur
Kevin Lasagna,ITA,FW,Udinese,Serie A,27.0,1992.0,12.3,24.0,1.96,16.0,0.0,1.0,4.0,2.0,1.0,3.0,0.24,1.0,0.0,1.0,0.0,0.0,1.0,Matches,Kevin Lasagna
Kevin Lasagna,ITA,FW,Hellas Verona,Serie A,27.0,1992.0,14.1,29.0,2.06,20.0,0.0,2.0,1.0,4.0,2.0,3.0,0.21,1.0,0.0,1.0,0.0,1.0,0.0,Matches,Kevin Lasagna
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,26.0,1993.0,18.1,4.0,0.22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jamaal Lascelles
Paul Lasne,FRA,MF,Brest,Ligue 1,31.0,1989.0,18.7,18.0,0.96,15.0,1.0,0.0,0.0,1.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Paul Lasne
Toni Lato,ESP,DF,Valencia,La Liga,22.0,1997.0,8.1,9.0,1.11,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Toni Lato
Danny Latza,GER,MF,Mainz 05,Bundesliga,30.0,1989.0,20.0,35.0,1.75,23.0,8.0,1.0,1.0,2.0,0.0,3.0,0.15,2.0,0.0,0.0,0.0,1.0,0.0,Matches,Danny Latza
Armand Lauriente,FRA,FWMF,Lorient,Ligue 1,21.0,1998.0,18.0,83.0,4.61,44.0,13.0,14.0,5.0,6.0,1.0,11.0,0.61,7.0,1.0,2.0,1.0,0.0,0.0,Matches,Armand Lauriente
Vincent Laurini,FRA,DF,Parma,Serie A,31.0,1989.0,9.7,10.0,1.03,8.0,0.0,0.0,0.0,1.0,1.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Vincent Laurini
Lauti,URU,MFFW,Celta Vigo,La Liga,19.0,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Lauti
Wesley Lautoa,NCL,MFDF,Dijon,Ligue 1,32.0,1987.0,17.9,15.0,0.84,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Wesley Lautoa
Valentino Lazaro,AUT,DFFW,M'Gladbach,Bundesliga,24.0,1996.0,13.8,32.0,2.32,26.0,3.0,0.0,1.0,1.0,1.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Valentino Lazaro
Darko Lazović,SRB,DF,Hellas Verona,Serie A,29.0,1990.0,27.8,65.0,2.34,53.0,8.0,2.0,1.0,1.0,0.0,9.0,0.32,9.0,0.0,0.0,0.0,0.0,0.0,Matches,Darko Lazovic
Manuel Lazzari,ITA,DF,Lazio,Serie A,26.0,1993.0,29.0,63.0,2.17,50.0,2.0,2.0,3.0,5.0,1.0,8.0,0.28,6.0,0.0,0.0,1.0,1.0,0.0,Matches,Manuel Lazzari
Jérémy Le Douaron,FRA,FWMF,Brest,Ligue 1,22.0,1998.0,9.1,16.0,1.76,12.0,0.0,0.0,1.0,3.0,0.0,4.0,0.44,3.0,0.0,0.0,0.0,1.0,0.0,Matches,Jeremy Le Douaron
Enzo Le Fée,FRA,MFFW,Lorient,Ligue 1,20.0,2000.0,20.2,55.0,2.73,34.0,10.0,3.0,3.0,4.0,1.0,7.0,0.35,3.0,3.0,0.0,1.0,0.0,0.0,Matches,Enzo Le Fee
Vincent Le Goff,FRA,DF,Lorient,Ligue 1,30.0,1989.0,25.6,43.0,1.68,35.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Vincent Le Goff
Maxime Le Marchand,FRA,DF,Fulham,Premier League,30.0,1989.0,1.4,2.0,1.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Maxime Le Marchand
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,23.0,1996.0,30.5,12.0,0.39,7.0,1.0,0.0,2.0,2.0,0.0,4.0,0.13,1.0,0.0,0.0,2.0,1.0,0.0,Matches,Robin Le Normand
Damien Le Tallec,FRA,MFDF,Montpellier,Ligue 1,30.0,1990.0,13.6,9.0,0.66,7.0,0.0,1.0,1.0,0.0,0.0,3.0,0.22,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Damien Le Tallec
James Lea Siliki,CMR,MF,Rennes,Ligue 1,24.0,1996.0,2.8,7.0,2.47,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,Matches,James Lea Siliki
Rafael Leão,POR,FW,Milan,Serie A,21.0,1999.0,21.4,54.0,2.53,37.0,0.0,9.0,2.0,5.0,1.0,7.0,0.33,6.0,0.0,1.0,0.0,0.0,0.0,Matches,Rafael Leao
Jean-Louis Leca,FRA,GK,Lens,Ligue 1,34.0,1985.0,36.8,5.0,0.14,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jean Louis Leca
Mathew Leckie,AUS,FWDF,Hertha BSC,Bundesliga,29.0,1991.0,5.6,9.0,1.6,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Mathew Leckie
Benjamin Lecomte,FRA,GK,Monaco,Ligue 1,29.0,1991.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Benjamin Lecomte
Jeremías Ledesma,ARG,GK,Cádiz,La Liga,27.0,1993.0,32.0,6.0,0.19,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jeremias Ledesma
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,27.0,1993.0,22.9,51.0,2.22,34.0,2.0,4.0,5.0,2.0,4.0,4.0,0.17,3.0,0.0,0.0,1.0,0.0,0.0,Matches,Pierre Lees Melou
Lucas Leiva,BRA,MF,Lazio,Serie A,33.0,1987.0,23.7,28.0,1.18,26.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Lucas Leiva
Florian Lejeune,FRA,DF,Alavés,La Liga,29.0,1991.0,33.5,17.0,0.51,12.0,2.0,0.0,2.0,0.0,1.0,3.0,0.09,1.0,0.0,0.0,2.0,0.0,0.0,Matches,Florian Lejeune
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,27.0,1993.0,7.2,14.0,1.96,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Inigo Lekue
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,24.0,1995.0,15.2,36.0,2.37,21.0,12.0,1.0,0.0,2.0,0.0,8.0,0.53,5.0,2.0,0.0,0.0,1.0,0.0,Matches,Thomas Lemar
Mario Lemina,GAB,MF,Fulham,Premier League,26.0,1993.0,18.9,25.0,1.32,17.0,0.0,5.0,1.0,1.0,1.0,2.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,Matches,Mario Lemina
Fabien Lemoine,FRA,MF,Lorient,Ligue 1,33.0,1987.0,21.5,26.0,1.21,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fabien Lemoine
Clément Lenglet,FRA,DF,Barcelona,La Liga,25.0,1995.0,27.5,26.0,0.95,25.0,0.0,0.0,0.0,0.0,1.0,5.0,0.18,5.0,0.0,0.0,0.0,0.0,0.0,Matches,Clement Lenglet
Bernd Leno,GER,GK,Arsenal,Premier League,28.0,1992.0,34.8,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bernd Leno
Christopher Lenz,GER,DF,Union Berlin,Bundesliga,25.0,1994.0,25.0,47.0,1.88,38.0,3.0,2.0,1.0,0.0,3.0,5.0,0.2,4.0,0.0,0.0,0.0,0.0,1.0,Matches,Christopher Lenz
Pedro León,ESP,MFFW,Eibar,La Liga,33.0,1986.0,10.4,26.0,2.5,11.0,9.0,3.0,2.0,1.0,0.0,2.0,0.19,1.0,1.0,0.0,0.0,0.0,0.0,Matches,Pedro Leon
Sergio León,ESP,FW,Levante,La Liga,31.0,1989.0,8.3,17.0,2.05,9.0,0.0,5.0,1.0,1.0,1.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Sergio Leon
Lukas Lerager,DEN,MF,Genoa,Serie A,27.0,1993.0,12.9,18.0,1.4,17.0,0.0,0.0,0.0,1.0,0.0,3.0,0.23,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Lukas Lerager
Mehdi Léris,FRA,DFMF,Sampdoria,Serie A,22.0,1998.0,4.3,13.0,3.03,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Mehdi Leris
Khanya Leshabela,RSA,MF,Leicester City,Premier League,20.0,1999.0,0.1,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Khanya Leshabela
Karlo Letica,CRO,GK,Sampdoria,Serie A,23.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Karlo Letica
Gaetano Letizia,ITA,DF,Benevento,Serie A,30.0,1990.0,17.4,37.0,2.12,28.0,5.0,1.0,1.0,1.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Gaetano Letizia
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,31.0,1988.0,27.3,74.0,2.71,53.0,1.0,5.0,9.0,5.0,1.0,18.0,0.66,12.0,0.0,3.0,1.0,2.0,0.0,Matches,Robert Lewandowski
Jamal Lewis,NIR,DF,Newcastle Utd,Premier League,22.0,1998.0,20.4,29.0,1.42,24.0,3.0,1.0,0.0,1.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Jamal Lewis
Aaron Leya Iseka,BEL,FW,Metz,Ligue 1,22.0,1997.0,11.2,21.0,1.87,14.0,0.0,3.0,0.0,4.0,0.0,1.0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Aaron Leya Iseka
Yanis Lhery,FRA,MFFW,Saint-Étienne,Ligue 1,17.0,2003.0,0.3,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Yanis Lhery
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,32.0,1988.0,20.3,73.0,3.59,32.0,33.0,1.0,1.0,2.0,4.0,7.0,0.34,2.0,4.0,0.0,1.0,0.0,0.0,Matches,Dimitri Lienard
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,24.0,1996.0,33.3,13.0,0.39,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Philipp Lienhart
Matthijs de Ligt,NED,DF,Juventus,Serie A,20.0,1999.0,24.7,25.0,1.01,19.0,1.0,1.0,3.0,1.0,0.0,5.0,0.2,4.0,0.0,0.0,1.0,0.0,0.0,Matches,Matthijs de Ligt
Isaac Lihadji,FRA,MFDF,Lille,Ligue 1,18.0,2002.0,2.2,11.0,5.05,8.0,2.0,0.0,0.0,0.0,1.0,2.0,0.92,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Isaac Lihadji
Dimitris Limnios,GRE,MFFW,Köln,Bundesliga,22.0,1998.0,4.2,5.0,1.19,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Dimitris Limnios
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,26.0,1994.0,28.7,9.0,0.31,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Victor Lindelof
Karol Linetty,POL,MF,Torino,Serie A,25.0,1995.0,20.4,36.0,1.77,28.0,1.0,4.0,1.0,1.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Karol Linetty
Jesse Lingard,ENG,MFFW,West Ham,Premier League,27.0,1992.0,15.8,61.0,3.86,42.0,6.0,2.0,5.0,6.0,0.0,11.0,0.7,6.0,2.0,0.0,2.0,1.0,0.0,Matches,Jesse Lingard
Pol Lirola,ESP,DFFW,Fiorentina,Serie A,22.0,1997.0,5.5,10.0,1.81,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Pol Lirola
Pol Lirola,ESP,DF,Marseille,Ligue 1,22.0,1997.0,17.3,33.0,1.91,27.0,1.0,3.0,0.0,2.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Pol Lirola
Jake Livermore,ENG,MF,West Brom,Premier League,30.0,1989.0,13.8,8.0,0.58,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Jake Livermore
Diego Llorente,ESP,DF,Leeds United,Premier League,26.0,1993.0,13.4,6.0,0.45,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Diego Llorente
Diego Llorente,ESP,DF,Real Sociedad,La Liga,26.0,1993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Diego Llorente
Fernando Llorente,ESP,FW,Udinese,Serie A,35.0,1985.0,7.9,15.0,1.89,11.0,0.0,0.0,2.0,1.0,1.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Fernando Llorente
Fernando Llorente,ESP,FWMF,Napoli,Serie A,35.0,1985.0,0.6,2.0,3.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Fernando Llorente
Marcos Llorente,ESP,MFDF,Atlético Madrid,La Liga,25.0,1995.0,32.8,75.0,2.28,57.0,1.0,4.0,3.0,7.0,3.0,15.0,0.46,11.0,0.0,0.0,0.0,2.0,2.0,Matches,Marcos Llorente
Hugo Lloris,FRA,GK,Tottenham,Premier League,33.0,1986.0,38.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Hugo Lloris
Giovani Lo Celso,ARG,MF,Tottenham,Premier League,24.0,1996.0,10.5,30.0,2.86,21.0,3.0,0.0,1.0,4.0,1.0,3.0,0.29,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Giovani Lo Celso
Stanislav Lobotka,SVK,MF,Napoli,Serie A,25.0,1994.0,1.7,1.0,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stanislav Lobotka
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,22.0,1998.0,32.0,86.0,2.68,72.0,4.0,1.0,2.0,5.0,2.0,10.0,0.31,8.0,1.0,0.0,0.0,1.0,0.0,Matches,Manuel Locatelli
Renan Lodi,BRA,DF,Atlético Madrid,La Liga,22.0,1998.0,12.5,28.0,2.23,16.0,6.0,2.0,1.0,2.0,1.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0,Matches,Renan Lodi
Ruben Loftus-Cheek,ENG,FW,Chelsea,Premier League,24.0,1996.0,0.7,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ruben Loftus Cheek
Ruben Loftus-Cheek,ENG,MFFW,Fulham,Premier League,24.0,1996.0,21.2,52.0,2.45,30.0,0.0,7.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ruben Loftus Cheek
Niklas Lomb,GER,GK,Leverkusen,Bundesliga,27.0,1993.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Niklas Lomb
Kevin Long,IRL,DF,Burnley,Premier League,29.0,1990.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Kevin Long
Shane Long,IRL,FWMF,Southampton,Premier League,33.0,1987.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Shane Long
Matthew Longstaff,ENG,MF,Newcastle Utd,Premier League,20.0,2000.0,4.2,2.0,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Matthew Longstaff
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,22.0,1997.0,15.7,21.0,1.34,12.0,5.0,1.0,0.0,2.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Sean Longstaff
Ademola Lookman,ENG,FWMF,Fulham,Premier League,22.0,1997.0,30.5,115.0,3.77,74.0,25.0,5.0,6.0,4.0,1.0,11.0,0.36,6.0,3.0,2.0,0.0,0.0,0.0,Matches,Ademola Lookman
Anthony Lopes,POR,GK,Lyon,Ligue 1,29.0,1990.0,38.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Anthony Lopes
Rony Lopes,POR,FWMF,Nice,Ligue 1,24.0,1995.0,19.8,62.0,3.13,29.0,21.0,6.0,4.0,0.0,2.0,5.0,0.25,3.0,0.0,1.0,0.0,0.0,1.0,Matches,Rony Lopes
Pedro López Muñoz,ESP,DF,Huesca,La Liga,36.0,1983.0,11.9,16.0,1.35,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,Matches,Pedro Lopez Munoz
Adrián López,ESP,FWMF,Osasuna,La Liga,32.0,1988.0,5.3,15.0,2.81,10.0,0.0,2.0,2.0,1.0,0.0,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Adrian Lopez
Javi López,ESP,DFMF,Alavés,La Liga,18.0,2002.0,2.8,3.0,1.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Javi Lopez
Maxime Lopez,FRA,MF,Sassuolo,Serie A,22.0,1997.0,20.7,56.0,2.7,46.0,5.0,4.0,0.0,0.0,1.0,5.0,0.24,2.0,1.0,2.0,0.0,0.0,0.0,Matches,Maxime Lopez
Maxime Lopez,FRA,FWMF,Marseille,Ligue 1,22.0,1997.0,1.5,4.0,2.69,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Maxime Lopez
Pau López,ESP,GK,Roma,Serie A,25.0,1994.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Pau Lopez
Roberto López,ESP,MFFW,Real Sociedad,La Liga,20.0,2000.0,5.6,19.0,3.39,10.0,5.0,0.0,4.0,0.0,0.0,1.0,0.18,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Roberto Lopez
Unai López,ESP,MF,Athletic Club,La Liga,24.0,1995.0,15.8,42.0,2.65,30.0,8.0,1.0,1.0,1.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Unai Lopez
Dion Lopy,SEN,MF,Reims,Ligue 1,18.0,2002.0,2.8,6.0,2.11,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Dion Lopy
Jordan Lotomba,SUI,DF,Nice,Ligue 1,21.0,1998.0,23.6,29.0,1.23,26.0,0.0,1.0,0.0,1.0,1.0,5.0,0.21,3.0,0.0,0.0,0.0,1.0,1.0,Matches,Jordan Lotomba
Adrien Louveau,FRA,DFMF,Lens,Ligue 1,20.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Adrien Louveau
Imran Louza,FRA,MF,Nantes,Ligue 1,21.0,1999.0,26.4,50.0,1.89,31.0,12.0,0.0,2.0,2.0,3.0,3.0,0.11,1.0,1.0,0.0,1.0,0.0,0.0,Matches,Imran Louza
Matteo Lovato,ITA,DF,Hellas Verona,Serie A,20.0,2000.0,15.4,9.0,0.58,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Matteo Lovato
Max Lowe,ENG,DF,Sheffield Utd,Premier League,23.0,1997.0,6.1,7.0,1.15,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Max Lowe
Eduard Löwen,GER,MFDF,Hertha BSC,Bundesliga,23.0,1997.0,0.9,1.0,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eduard Lowen
Matthew Lowton,ENG,DF,Burnley,Premier League,31.0,1989.0,34.0,49.0,1.44,41.0,3.0,1.0,1.0,1.0,2.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Matthew Lowton
Anthony Lozano,HON,FWMF,Cádiz,La Liga,27.0,1993.0,16.9,32.0,1.89,15.0,0.0,5.0,5.0,6.0,1.0,5.0,0.3,2.0,0.0,1.0,2.0,0.0,0.0,Matches,Anthony Lozano
Hirving Lozano,MEX,FW,Napoli,Serie A,25.0,1995.0,21.8,84.0,3.85,56.0,0.0,7.0,3.0,12.0,6.0,10.0,0.46,5.0,0.0,1.0,1.0,2.0,1.0,Matches,Hirving Lozano
Jan Luca Schuler,GER,FW,Schalke 04,Bundesliga,21.0,1999.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jan Luca Schuler
Jean Lucas,BRA,MF,Lyon,Ligue 1,22.0,1998.0,1.9,6.0,3.14,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Jean Lucas
Jean Lucas,BRA,MF,Brest,Ligue 1,22.0,1998.0,11.2,24.0,2.14,17.0,0.0,1.0,4.0,2.0,0.0,5.0,0.45,3.0,0.0,0.0,2.0,0.0,0.0,Matches,Jean Lucas
Anderson Lucoqui,ANG,DF,Arminia,Bundesliga,23.0,1997.0,17.8,16.0,0.9,13.0,0.0,1.0,1.0,1.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Anderson Lucoqui
Jeison Lucumí,COL,FW,Elche,La Liga,25.0,1995.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Jeison Lucumi
Kilian Ludewig,GER,DF,Schalke 04,Bundesliga,20.0,2000.0,5.8,9.0,1.56,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Kilian Ludewig
José Luis Gayà,ESP,DF,Valencia,La Liga,25.0,1995.0,31.6,64.0,2.02,59.0,1.0,2.0,1.0,1.0,0.0,12.0,0.38,11.0,0.0,1.0,0.0,0.0,0.0,Matches,Jose Luis Gaya
José Luis Morales,ESP,FWMF,Levante,La Liga,33.0,1987.0,27.1,62.0,2.29,42.0,9.0,5.0,2.0,3.0,1.0,10.0,0.37,7.0,0.0,3.0,0.0,0.0,0.0,Matches,Jose Luis Morales
José Luis Palomino,ARG,DF,Atalanta,Serie A,30.0,1990.0,27.0,15.0,0.56,14.0,0.0,0.0,0.0,0.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Jose Luis Palomino
Florentino Luís,POR,MF,Monaco,Ligue 1,20.0,1999.0,2.7,4.0,1.49,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Florentino Luis
